46.185.68.97 - - [19/Jun/2014:00:50:31 +0400] "GET /ru/static/js/bootstrap.js/ HTTP/1.0" 404 1025 "http://dotafarm.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
46.185.68.97 - - [19/Jun/2014:00:50:31 +0400] "GET /ru/static/js/bootstrap-extras.js/ HTTP/1.0" 404 1030 "http://dotafarm.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
46.185.68.97 - - [19/Jun/2014:00:50:33 +0400] "GET / HTTP/1.0" 200 2665 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
46.185.68.97 - - [19/Jun/2014:00:50:36 +0400] "GET /static/CACHE/css/bootstrap.62f7c6ac7695.css HTTP/1.0" 301 370 "http://dotafarm.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
46.185.68.97 - - [19/Jun/2014:00:50:36 +0400] "GET /static/mezzanine/js/jquery-1.7.1.min.js HTTP/1.0" 301 366 "http://dotafarm.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
46.185.68.97 - - [19/Jun/2014:00:50:36 +0400] "GET /static/js/bootstrap.js HTTP/1.0" 301 349 "http://dotafarm.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
46.185.68.97 - - [19/Jun/2014:00:50:36 +0400] "GET /static/js/bootstrap-extras.js HTTP/1.0" 301 356 "http://dotafarm.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
46.185.68.97 - - [19/Jun/2014:00:50:36 +0400] "GET /static/CACHE/css/main.6e2919a58bd6.css HTTP/1.0" 301 365 "http://dotafarm.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
46.185.68.97 - - [19/Jun/2014:00:50:36 +0400] "GET /static/css/mezzanine.css HTTP/1.0" 301 351 "http://dotafarm.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
46.185.68.97 - - [19/Jun/2014:00:50:36 +0400] "GET /static/CACHE/css/bootstrap.62f7c6ac7695.css/ HTTP/1.0" 302 323 "http://dotafarm.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
46.185.68.97 - - [19/Jun/2014:00:50:36 +0400] "GET /static/mezzanine/js/jquery-1.7.1.min.js/ HTTP/1.0" 302 319 "http://dotafarm.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
46.185.68.97 - - [19/Jun/2014:00:50:36 +0400] "GET /static/css/mezzanine.css/ HTTP/1.0" 302 304 "http://dotafarm.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
46.185.68.97 - - [19/Jun/2014:00:50:36 +0400] "GET /static/CACHE/css/main.6e2919a58bd6.css/ HTTP/1.0" 302 318 "http://dotafarm.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
46.185.68.97 - - [19/Jun/2014:00:50:36 +0400] "GET /static/js/bootstrap-extras.js/ HTTP/1.0" 302 309 "http://dotafarm.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
46.185.68.97 - - [19/Jun/2014:00:50:36 +0400] "GET /static/js/bootstrap.js/ HTTP/1.0" 302 302 "http://dotafarm.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
46.185.68.97 - - [19/Jun/2014:00:50:36 +0400] "GET /ru/static/CACHE/css/bootstrap.62f7c6ac7695.css/ HTTP/1.0" 404 1044 "http://dotafarm.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
46.185.68.97 - - [19/Jun/2014:00:50:36 +0400] "GET /ru/static/js/bootstrap.js/ HTTP/1.0" 404 1025 "http://dotafarm.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
46.185.68.97 - - [19/Jun/2014:00:50:36 +0400] "GET /ru/static/mezzanine/js/jquery-1.7.1.min.js/ HTTP/1.0" 404 1044 "http://dotafarm.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
46.185.68.97 - - [19/Jun/2014:00:50:36 +0400] "GET /ru/static/js/bootstrap-extras.js/ HTTP/1.0" 404 1030 "http://dotafarm.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
46.185.68.97 - - [19/Jun/2014:00:50:36 +0400] "GET /ru/static/CACHE/css/main.6e2919a58bd6.css/ HTTP/1.0" 404 1041 "http://dotafarm.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
46.185.68.97 - - [19/Jun/2014:00:50:36 +0400] "GET /ru/static/css/mezzanine.css/ HTTP/1.0" 404 1025 "http://dotafarm.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
46.185.68.97 - - [19/Jun/2014:00:53:44 +0400] "GET / HTTP/1.0" 500 20710 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
46.185.68.97 - - [19/Jun/2014:00:53:47 +0400] "GET / HTTP/1.0" 200 2665 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
46.185.68.97 - - [19/Jun/2014:00:53:50 +0400] "GET /static/CACHE/css/bootstrap.62f7c6ac7695.css HTTP/1.0" 301 370 "http://dotafarm.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
46.185.68.97 - - [19/Jun/2014:00:53:50 +0400] "GET /static/mezzanine/js/jquery-1.7.1.min.js HTTP/1.0" 301 366 "http://dotafarm.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
46.185.68.97 - - [19/Jun/2014:00:53:50 +0400] "GET /static/js/bootstrap.js HTTP/1.0" 301 349 "http://dotafarm.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
46.185.68.97 - - [19/Jun/2014:00:53:50 +0400] "GET /static/CACHE/css/main.6e2919a58bd6.css HTTP/1.0" 301 365 "http://dotafarm.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
46.185.68.97 - - [19/Jun/2014:00:53:50 +0400] "GET /static/css/mezzanine.css HTTP/1.0" 301 351 "http://dotafarm.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
46.185.68.97 - - [19/Jun/2014:00:53:50 +0400] "GET /static/js/bootstrap-extras.js HTTP/1.0" 301 356 "http://dotafarm.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
46.185.68.97 - - [19/Jun/2014:00:53:50 +0400] "GET /static/CACHE/css/bootstrap.62f7c6ac7695.css/ HTTP/1.0" 302 323 "http://dotafarm.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
